,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,15,160882,SandiToksvig_2016W_135.24_136.48,1.24,135.24,136.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,,laughter so then i had,string,,l a u g h t e r _ s o _ t h e n _ i _ h a d,string,
3,108,160975,SandiToksvig_2016W_954.78_960.11,5.33,954.78,960.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,, was a wonderful tight group of fabulous friends trying to answer emails pretty much,string,,_ w a s _ a _ w o n d e r f u l _ t i g h t _ g r o u p _ o f _ f a b u l o u s _ f r i e n d s _ t r y i n g _ t o _ a n s w e r _ e m a i l s _ p r e t t y _ m u c h,string,
4,60,160927,SandiToksvig_2016W_485.75_493.24,7.49,485.75,493.24,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,,genuinely thought my activation days were over ok so every year in that same hall i host a fantastic concert,string,,g e n u i n e l y _ t h o u g h t _ m y _ a c t i v a t i o n _ d a y s _ w e r e _ o v e r _ o k _ s o _ e v e r y _ y e a r _ i n _ t h a t _ s a m e _ h a l l _ i _ h o s t _ a _ f a n t a s t i c _ c o n c e r t,string,
7,65,160932,SandiToksvig_2016W_541.54_550.02,8.48,541.54,550.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,, giving this talk about this and as i 'm talking what i realized is this was not a history lecture i was giving this was not something where the job was,string,,_ g i v i n g _ t h i s _ t a l k _ a b o u t _ t h i s _ a n d _ a s _ i _ ' m _ t a l k i n g _ w h a t _ i _ r e a l i z e d _ i s _ t h i s _ w a s _ n o t _ a _ h i s t o r y _ l e c t u r e _ i _ w a s _ g i v i n g _ t h i s _ w a s _ n o t _ s o m e t h i n g _ w h e r e _ t h e _ j o b _ w a s,string,
8,121,160988,SandiToksvig_2016W_1060.27_1073.1,12.83,1060.27,1073.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,, voted for our candidate for london mayor  and when the men in the race saw how many votes we were attracting wonder of wonders they began to talk about the need to tackle gender equality,string,,_ v o t e d _ f o r _ o u r _ c a n d i d a t e _ f o r _ l o n d o n _ m a y o r _ _ a n d _ w h e n _ t h e _ m e n _ i n _ t h e _ r a c e _ s a w _ h o w _ m a n y _ v o t e s _ w e _ w e r e _ a t t r a c t i n g _ w o n d e r _ o f _ w o n d e r s _ t h e y _ b e g a n _ t o _ t a l k _ a b o u t _ t h e _ n e e d _ t o _ t a c k l e _ g e n d e r _ e q u a l i t y,string,
9,53,160920,SandiToksvig_2016W_425.25_438.22,12.97,425.25,438.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,, for gay rights and in particular the right to marry the person that i love in the end we succeeded  and in two thousand and fourteen on the day that the law was changed i married my wife who i love very much indeed we didn,string,,_ f o r _ g a y _ r i g h t s _ a n d _ i n _ p a r t i c u l a r _ t h e _ r i g h t _ t o _ m a r r y _ t h e _ p e r s o n _ t h a t _ i _ l o v e _ i n _ t h e _ e n d _ w e _ s u c c e e d e d _ _ a n d _ i n _ t w o _ t h o u s a n d _ a n d _ f o u r t e e n _ o n _ t h e _ d a y _ t h a t _ t h e _ l a w _ w a s _ c h a n g e d _ i _ m a r r i e d _ m y _ w i f e _ w h o _ i _ l o v e _ v e r y _ m u c h _ i n d e e d _ w e _ d i d n,string,
11,80,160947,SandiToksvig_2016W_702.02_709.81,7.79,702.02,709.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,, may be television 's not so important but it 's kind of symptomatic isn 't it two thousand and sixteen the un were looking for a brand new ambassador,string,,_ m a y _ b e _ t e l e v i s i o n _ ' s _ n o t _ s o _ i m p o r t a n t _ b u t _ i t _ ' s _ k i n d _ o f _ s y m p t o m a t i c _ i s n _ ' t _ i t _ t w o _ t h o u s a n d _ a n d _ s i x t e e n _ t h e _ u n _ w e r e _ l o o k i n g _ f o r _ a _ b r a n d _ n e w _ a m b a s s a d o r,string,
12,102,160969,SandiToksvig_2016W_905.68_910.4,4.72,905.68,910.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,,yes because bras are famously made of flammable material,string,,y e s _ b e c a u s e _ b r a s _ a r e _ f a m o u s l y _ m a d e _ o f _ f l a m m a b l e _ m a t e r i a l,string,
16,21,160888,SandiToksvig_2016W_165.12_171.36,6.24,165.12,171.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,,ninety seven percent of it is about men running and men kicking things men trying to look,string,,n i n e t y _ s e v e n _ p e r c e n t _ o f _ i t _ i s _ a b o u t _ m e n _ r u n n i n g _ a n d _ m e n _ k i c k i n g _ t h i n g s _ m e n _ t r y i n g _ t o _ l o o k,string,
18,37,160904,SandiToksvig_2016W_315.31_320.16,4.85,315.31,320.16,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SandiToksvig_2016W.sph,sph,,SandiToksvig_2016W,string,,so my activation button was pressed when i had my kids three wonderful kids,string,,s o _ m y _ a c t i v a t i o n _ b u t t o n _ w a s _ p r e s s e d _ w h e n _ i _ h a d _ m y _ k i d s _ t h r e e _ w o n d e r f u l _ k i d s,string,
