,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,82,238022,ThomasPiketty_2014S_625.16_628.83,3.67,625.16,628.83,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,, of my historical research is that modern industrial growth,string,,_ o f _ m y _ h i s t o r i c a l _ r e s e a r c h _ i s _ t h a t _ m o d e r n _ i n d u s t r i a l _ g r o w t h,string,
2,102,238042,ThomasPiketty_2014S_755.76_756.89,1.13,755.76,756.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,between,string,,b e t w e e n,string,
4,71,238011,ThomasPiketty_2014S_540.97_550.05,9.08,540.97,550.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,, will consume more than that some will consume less so there will be some mobility in the distribution but on average they only need to reinvest one fifth  so this allows,string,,_ w i l l _ c o n s u m e _ m o r e _ t h a n _ t h a t _ s o m e _ w i l l _ c o n s u m e _ l e s s _ s o _ t h e r e _ w i l l _ b e _ s o m e _ m o b i l i t y _ i n _ t h e _ d i s t r i b u t i o n _ b u t _ o n _ a v e r a g e _ t h e y _ o n l y _ n e e d _ t o _ r e i n v e s t _ o n e _ f i f t h _ _ s o _ t h i s _ a l l o w s,string,
5,78,238018,ThomasPiketty_2014S_608.71_611.54,2.83,608.71,611.54,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,, r bigger than g was what allowed,string,,_ r _ b i g g e r _ t h a n _ g _ w a s _ w h a t _ a l l o w e d,string,
7,75,238015,ThomasPiketty_2014S_580.13_586.45,6.32,580.13,586.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,on capital of course was not zero percent it was for land assets which was the traditional form of,string,,o n _ c a p i t a l _ o f _ c o u r s e _ w a s _ n o t _ z e r o _ p e r c e n t _ i t _ w a s _ f o r _ l a n d _ a s s e t s _ w h i c h _ w a s _ t h e _ t r a d i t i o n a l _ f o r m _ o f,string,
8,54,237994,ThomasPiketty_2014S_419.41_423.12,3.71,419.41,423.12,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,you know to be able to consume when they are old ,string,,y o u _ k n o w _ t o _ b e _ a b l e _ t o _ c o n s u m e _ w h e n _ t h e y _ a r e _ o l d _,string,
9,3,237943,ThomasPiketty_2014S_35.59_45.96,10.37,35.59,45.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,and this tends to lead to high concentration of wealth  not infinite concentration of wealth but the higher the gap between r and g  the higher the level of inequality ,string,,a n d _ t h i s _ t e n d s _ t o _ l e a d _ t o _ h i g h _ c o n c e n t r a t i o n _ o f _ w e a l t h _ _ n o t _ i n f i n i t e _ c o n c e n t r a t i o n _ o f _ w e a l t h _ b u t _ t h e _ h i g h e r _ t h e _ g a p _ b e t w e e n _ r _ a n d _ g _ _ t h e _ h i g h e r _ t h e _ l e v e l _ o f _ i n e q u a l i t y _,string,
10,118,238058,ThomasPiketty_2014S_875.76_882.35,6.59,875.76,882.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,the first thing is that i think we need more financial transparency  we know too little about,string,,t h e _ f i r s t _ t h i n g _ i s _ t h a t _ i _ t h i n k _ w e _ n e e d _ m o r e _ f i n a n c i a l _ t r a n s p a r e n c y _ _ w e _ k n o w _ t o o _ l i t t l e _ a b o u t,string,
11,105,238045,ThomasPiketty_2014S_760.65_765.3,4.65,760.65,765.3,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,event during the 20th century was as i said  destruction,string,,e v e n t _ d u r i n g _ t h e _ 2 0 t h _ c e n t u r y _ w a s _ a s _ i _ s a i d _ _ d e s t r u c t i o n,string,
12,66,238006,ThomasPiketty_2014S_501.38_503.26,1.88,501.38,503.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ThomasPiketty_2014S.sph,sph,,ThomasPiketty_2014S,string,,function of r minus g,string,,f u n c t i o n _ o f _ r _ m i n u s _ g,string,
