Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
40,203455,DavidBismark_2010G_260.24_265.69,5.45,260.24,265.69,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,encrypted value in the form of this 2d barcode on the right  and there 's,string,,e n c r y p t e d _ v a l u e _ i n _ t h e _ f o r m _ o f _ t h i s _ 2 d _ b a r c o d e _ o n _ t h e _ r i g h t _ _ a n d _ t h e r e _ ' s,string,
25,203440,DavidBismark_2010G_165.61_169.73,4.12,165.61,169.73,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,and sometimes we even have to trust computers ,string,,a n d _ s o m e t i m e s _ w e _ e v e n _ h a v e _ t o _ t r u s t _ c o m p u t e r s _,string,
37,203452,DavidBismark_2010G_235.18_240.92,5.74,235.18,240.92,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,uses computers but doesn 't depend on them and the secret is the ballot form,string,,u s e s _ c o m p u t e r s _ b u t _ d o e s n _ ' t _ d e p e n d _ o n _ t h e m _ a n d _ t h e _ s e c r e t _ i s _ t h e _ b a l l o t _ f o r m,string,
22,203437,DavidBismark_2010G_145.01_154.97,9.96,145.01,154.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,and laboriously counted most of us have to trust that that happens correctly for our own vote  and we all have to trust that that happens correctly,string,,a n d _ l a b o r i o u s l y _ c o u n t e d _ m o s t _ o f _ u s _ h a v e _ t o _ t r u s t _ t h a t _ t h a t _ h a p p e n s _ c o r r e c t l y _ f o r _ o u r _ o w n _ v o t e _ _ a n d _ w e _ a l l _ h a v e _ t o _ t r u s t _ t h a t _ t h a t _ h a p p e n s _ c o r r e c t l y,string,
36,203451,DavidBismark_2010G_230.08_235.46,5.38,230.08,235.46,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,, keeping the votes absolutely secret well the way we 've come up with,string,,_ k e e p i n g _ t h e _ v o t e s _ a b s o l u t e l y _ s e c r e t _ w e l l _ t h e _ w a y _ w e _ ' v e _ c o m e _ u p _ w i t h,string,
53,203468,DavidBismark_2010G_331.22_332.64,1.42,331.22,332.64,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,receipt,string,,r e c e i p t,string,
1,203416,DavidBismark_2010G_23.22_25.02,1.8,23.22,25.02,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,our democracies rely on,string,,o u r _ d e m o c r a c i e s _ r e l y _ o n,string,
34,203449,DavidBismark_2010G_218.7_223.84,5.14,218.7,223.84,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,without breaking election secrecy  which is so very important ,string,,w i t h o u t _ b r e a k i n g _ e l e c t i o n _ s e c r e c y _ _ w h i c h _ i s _ s o _ v e r y _ i m p o r t a n t _,string,
5,203420,DavidBismark_2010G_45.59_49.38,3.79,45.59,49.38,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,to make decisions on our behalf that affect us all ,string,,t o _ m a k e _ d e c i s i o n s _ o n _ o u r _ b e h a l f _ t h a t _ a f f e c t _ u s _ a l l _,string,
13,203428,DavidBismark_2010G_84.28_89.9,5.62,84.28,89.9,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/DavidBismark_2010G.sph,sph,,DavidBismark_2010G,string,,a ballot box goes missing here  chads are left hanging over here,string,,a _ b a l l o t _ b o x _ g o e s _ m i s s i n g _ h e r e _ _ c h a d s _ a r e _ l e f t _ h a n g i n g _ o v e r _ h e r e,string,
