Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
32,241182,Beardyman_2013_348.65_353.32,4.67,348.65,353.32,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,there 's always got to be a bit of a dance at the start because it 's just fun so you can clap along if you,string,,t h e r e _ ' s _ a l w a y s _ g o t _ t o _ b e _ a _ b i t _ o f _ a _ d a n c e _ a t _ t h e _ s t a r t _ b e c a u s e _ i t _ ' s _ j u s t _ f u n _ s o _ y o u _ c a n _ c l a p _ a l o n g _ i f _ y o u,string,
20,241170,Beardyman_2013_231.07_239.33,8.26,231.07,239.33,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,and using it to manipulate my voice i want to reiterate that everything that you 're about to hear is being made by,string,,a n d _ u s i n g _ i t _ t o _ m a n i p u l a t e _ m y _ v o i c e _ i _ w a n t _ t o _ r e i t e r a t e _ t h a t _ e v e r y t h i n g _ t h a t _ y o u _ ' r e _ a b o u t _ t o _ h e a r _ i s _ b e i n g _ m a d e _ b y,string,
5,241155,Beardyman_2013_115.61_119.73,4.12,115.61,119.73,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,because the thing is i was i was constantly trying to,string,,b e c a u s e _ t h e _ t h i n g _ i s _ i _ w a s _ i _ w a s _ c o n s t a n t l y _ t r y i n g _ t o,string,
47,241197,Beardyman_2013_491.66_497.97,6.31,491.66,497.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,in actual fact i haven 't made this machine so that i can emulate things that already exist,string,,i n _ a c t u a l _ f a c t _ i _ h a v e n _ ' t _ m a d e _ t h i s _ m a c h i n e _ s o _ t h a t _ i _ c a n _ e m u l a t e _ t h i n g s _ t h a t _ a l r e a d y _ e x i s t,string,
33,241183,Beardyman_2013_355.32_359.83,4.51,355.32,359.83,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,, 's fine check it out i 'm going to lay down a bass sound now music,string,,_ ' s _ f i n e _ c h e c k _ i t _ o u t _ i _ ' m _ g o i n g _ t o _ l a y _ d o w n _ a _ b a s s _ s o u n d _ n o w _ m u s i c,string,
18,241168,Beardyman_2013_224.49_229.82,5.33,224.49,229.82,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,i 'm going to show you what it can do and before i start making,string,,i _ ' m _ g o i n g _ t o _ s h o w _ y o u _ w h a t _ i t _ c a n _ d o _ a n d _ b e f o r e _ i _ s t a r t _ m a k i n g,string,
7,241157,Beardyman_2013_125_133.09,8.09,125.0,133.09,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,constantly experimenting with these noises and i 'm still on that mission i 'm still trying to find every noise that i can possibly make,string,,c o n s t a n t l y _ e x p e r i m e n t i n g _ w i t h _ t h e s e _ n o i s e s _ a n d _ i _ ' m _ s t i l l _ o n _ t h a t _ m i s s i o n _ i _ ' m _ s t i l l _ t r y i n g _ t o _ f i n d _ e v e r y _ n o i s e _ t h a t _ i _ c a n _ p o s s i b l y _ m a k e,string,
3,241153,Beardyman_2013_99.28_104.94,5.66,99.28,104.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,, it was coming straight for me i had to it was yeah as you can probably,string,,_ i t _ w a s _ c o m i n g _ s t r a i g h t _ f o r _ m e _ i _ h a d _ t o _ i t _ w a s _ y e a h _ a s _ y o u _ c a n _ p r o b a b l y,string,
54,241204,Beardyman_2013_670.15_671.15,1.0,670.15,671.15,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,and,string,,a n d,string,
31,241181,Beardyman_2013_335.08_341.76,6.68,335.08,341.76,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,which are awesome and i 'm going to show you now what that sounds like so i 'm going to start another beat for you like this beatboxing,string,,w h i c h _ a r e _ a w e s o m e _ a n d _ i _ ' m _ g o i n g _ t o _ s h o w _ y o u _ n o w _ w h a t _ t h a t _ s o u n d s _ l i k e _ s o _ i _ ' m _ g o i n g _ t o _ s t a r t _ a n o t h e r _ b e a t _ f o r _ y o u _ l i k e _ t h i s _ b e a t b o x i n g,string,
0,241150,Beardyman_2013_14.02_21.2,7.18,14.02,21.2,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,, like you all to ask yourselves a question which you may never have asked yourselves before,string,,_ l i k e _ y o u _ a l l _ t o _ a s k _ y o u r s e l v e s _ a _ q u e s t i o n _ w h i c h _ y o u _ m a y _ n e v e r _ h a v e _ a s k e d _ y o u r s e l v e s _ b e f o r e,string,
49,241199,Beardyman_2013_505.1_508.46,3.36,505.1,508.46,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,,things that are in my mind and i hope you enjoy them,string,,t h i n g s _ t h a t _ a r e _ i n _ m y _ m i n d _ a n d _ i _ h o p e _ y o u _ e n j o y _ t h e m,string,
42,241192,Beardyman_2013_464.53_470.9,6.37,464.53,470.9,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/Beardyman_2013.sph,sph,,Beardyman_2013,string,, every noise you can hear there is my voice i didn 't just trigger something which,string,,_ e v e r y _ n o i s e _ y o u _ c a n _ h e a r _ t h e r e _ i s _ m y _ v o i c e _ i _ d i d n _ ' t _ j u s t _ t r i g g e r _ s o m e t h i n g _ w h i c h,string,
