,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,155,234661,ShlomoBenartzi_2011S_968.97_972.02,3.05,968.97,972.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,we need to think about that if you 're thinking about,string,,w e _ n e e d _ t o _ t h i n k _ a b o u t _ t h a t _ i f _ y o u _ ' r e _ t h i n k i n g _ a b o u t,string,
4,90,234596,ShlomoBenartzi_2011S_565.88_573.93,8.05,565.88,573.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,or are they going to be left out in too many four hundred and one plans if people do nothing ,string,,o r _ a r e _ t h e y _ g o i n g _ t o _ b e _ l e f t _ o u t _ i n _ t o o _ m a n y _ f o u r _ h u n d r e d _ a n d _ o n e _ p l a n s _ i f _ p e o p l e _ d o _ n o t h i n g _,string,
8,105,234611,ShlomoBenartzi_2011S_655.14_662.08,6.94,655.14,662.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,, eventually  whether you think about immediate gratification  and the chocolates versus bananas ,string,,_ e v e n t u a l l y _ _ w h e t h e r _ y o u _ t h i n k _ a b o u t _ i m m e d i a t e _ g r a t i f i c a t i o n _ _ a n d _ t h e _ c h o c o l a t e s _ v e r s u s _ b a n a n a s _,string,
9,9,234515,ShlomoBenartzi_2011S_57.24_65.59,8.35,57.24,65.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,and then they foreclose  and then they blame the banks for being the bad guys who gave them the mortgages,string,,a n d _ t h e n _ t h e y _ f o r e c l o s e _ _ a n d _ t h e n _ t h e y _ b l a m e _ t h e _ b a n k s _ f o r _ b e i n g _ t h e _ b a d _ g u y s _ w h o _ g a v e _ t h e m _ t h e _ m o r t g a g e s,string,
11,154,234660,ShlomoBenartzi_2011S_959.36_968.97,9.61,959.36,968.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,this is really the tip of the iceberg  if you think about people and mortgages and buying houses and then not being able to pay for it,string,,t h i s _ i s _ r e a l l y _ t h e _ t i p _ o f _ t h e _ i c e b e r g _ _ i f _ y o u _ t h i n k _ a b o u t _ p e o p l e _ a n d _ m o r t g a g e s _ a n d _ b u y i n g _ h o u s e s _ a n d _ t h e n _ n o t _ b e i n g _ a b l e _ t o _ p a y _ f o r _ i t,string,
15,75,234581,ShlomoBenartzi_2011S_471.16_475.02,3.86,471.16,475.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,when you get your driving license or an i d you check the box,string,,w h e n _ y o u _ g e t _ y o u r _ d r i v i n g _ l i c e n s e _ o r _ a n _ i _ d _ y o u _ c h e c k _ t h e _ b o x,string,
16,52,234558,ShlomoBenartzi_2011S_321.13_328.32,7.19,321.13,328.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,roughly half a percent of americans feel that they save too much,string,,r o u g h l y _ h a l f _ a _ p e r c e n t _ o f _ a m e r i c a n s _ f e e l _ t h a t _ t h e y _ s a v e _ t o o _ m u c h,string,
17,89,234595,ShlomoBenartzi_2011S_558.85_566.16,7.31,558.85,566.16,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,and scared to make their four hundred and one choices are we going to make them automatically join the plan,string,,a n d _ s c a r e d _ t o _ m a k e _ t h e i r _ f o u r _ h u n d r e d _ a n d _ o n e _ c h o i c e s _ a r e _ w e _ g o i n g _ t o _ m a k e _ t h e m _ a u t o m a t i c a l l y _ j o i n _ t h e _ p l a n,string,
18,56,234562,ShlomoBenartzi_2011S_351.69_355.96,4.27,351.69,355.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,, the behavioral challenges that prevent people from saving i,string,,_ t h e _ b e h a v i o r a l _ c h a l l e n g e s _ t h a t _ p r e v e n t _ p e o p l e _ f r o m _ s a v i n g _ i,string,
33,91,234597,ShlomoBenartzi_2011S_573.44_579.94,6.5,573.44,579.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ShlomoBenartzi_2011S.sph,sph,,ShlomoBenartzi_2011S,string,,it means they 're not saving for retirement if they don 't check the box and checking the box,string,,i t _ m e a n s _ t h e y _ ' r e _ n o t _ s a v i n g _ f o r _ r e t i r e m e n t _ i f _ t h e y _ d o n _ ' t _ c h e c k _ t h e _ b o x _ a n d _ c h e c k i n g _ t h e _ b o x,string,
