,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,97,10573,DavidEagleman_2015_673.44_674.96,1.52,673.44,674.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,so here 's,string,,s o _ h e r e _ ' s,string,
1,23,10499,DavidEagleman_2015_176.6_180.6,4.0,176.6,180.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,, which is the german word for the surrounding world,string,,_ w h i c h _ i s _ t h e _ g e r m a n _ w o r d _ f o r _ t h e _ s u r r o u n d i n g _ w o r l d,string,
2,118,10594,DavidEagleman_2015_839.41_840.98,1.57,839.41,840.98,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,now ,string,,n o w _,string,
5,107,10583,DavidEagleman_2015_745.53_752.48,6.95,745.53,752.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,so we had jonathan train with the vest for four days  two hours a day  and here he is on the fifth day,string,,s o _ w e _ h a d _ j o n a t h a n _ t r a i n _ w i t h _ t h e _ v e s t _ f o r _ f o u r _ d a y s _ _ t w o _ h o u r s _ a _ d a y _ _ a n d _ h e r e _ h e _ i s _ o n _ t h e _ f i f t h _ d a y,string,
7,122,10598,DavidEagleman_2015_867.26_874.84,7.58,867.26,874.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,so here 's an experiment we 're doing in the lab a subject is feeling a real time streaming feed from the net of data for five,string,,s o _ h e r e _ ' s _ a n _ e x p e r i m e n t _ w e _ ' r e _ d o i n g _ i n _ t h e _ l a b _ a _ s u b j e c t _ i s _ f e e l i n g _ a _ r e a l _ t i m e _ s t r e a m i n g _ f e e d _ f r o m _ t h e _ n e t _ o f _ d a t a _ f o r _ f i v e,string,
13,157,10633,DavidEagleman_2015_1160.18_1167.52,7.34,1160.18,1167.52,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,, on things  and when we look around at things like braille for example people are getting information through bumps on their fingers so,string,,_ o n _ t h i n g s _ _ a n d _ w h e n _ w e _ l o o k _ a r o u n d _ a t _ t h i n g s _ l i k e _ b r a i l l e _ f o r _ e x a m p l e _ p e o p l e _ a r e _ g e t t i n g _ i n f o r m a t i o n _ t h r o u g h _ b u m p s _ o n _ t h e i r _ f i n g e r s _ s o,string,
14,147,10623,DavidEagleman_2015_1064.89_1072.95,8.06,1064.89,1072.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,so the question now is how do you want to go out and experience your universe  thank you,string,,s o _ t h e _ q u e s t i o n _ n o w _ i s _ h o w _ d o _ y o u _ w a n t _ t o _ g o _ o u t _ a n d _ e x p e r i e n c e _ y o u r _ u n i v e r s e _ _ t h a n k _ y o u,string,
16,106,10582,DavidEagleman_2015_738_746.02,8.02,738.0,746.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,, a master 's degree he was born profoundly deaf which means that there 's a part of his umwelt that 's unavailable to him ,string,,_ a _ m a s t e r _ ' s _ d e g r e e _ h e _ w a s _ b o r n _ p r o f o u n d l y _ d e a f _ w h i c h _ m e a n s _ t h a t _ t h e r e _ ' s _ a _ p a r t _ o f _ h i s _ u m w e l t _ t h a t _ ' s _ u n a v a i l a b l e _ t o _ h i m _,string,
18,153,10629,DavidEagleman_2015_1130.98_1135.91,4.93,1130.98,1135.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,, the visual cortex is still there ready to process  and that that is needed as part of it de that,string,,_ t h e _ v i s u a l _ c o r t e x _ i s _ s t i l l _ t h e r e _ r e a d y _ t o _ p r o c e s s _ _ a n d _ t h a t _ t h a t _ i s _ n e e d e d _ a s _ p a r t _ o f _ i t _ d e _ t h a t,string,
24,78,10554,DavidEagleman_2015_555.67_567.54,11.87,555.67,567.54,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidEagleman_2015.sph,sph,,DavidEagleman_2015,string,,modern incarnations of this the sonic glasses take a video feed right in front of you and turn that into a sonic landscape  so as things move around and get closer and farther it sounds like bzz bzz bzz,string,,m o d e r n _ i n c a r n a t i o n s _ o f _ t h i s _ t h e _ s o n i c _ g l a s s e s _ t a k e _ a _ v i d e o _ f e e d _ r i g h t _ i n _ f r o n t _ o f _ y o u _ a n d _ t u r n _ t h a t _ i n t o _ a _ s o n i c _ l a n d s c a p e _ _ s o _ a s _ t h i n g s _ m o v e _ a r o u n d _ a n d _ g e t _ c l o s e r _ a n d _ f a r t h e r _ i t _ s o u n d s _ l i k e _ b z z _ b z z _ b z z,string,
