,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
4,69,151984,TaylorWilson_2013_290.91_300.02,9.11,290.91,300.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,, energy the reactor 's putting out to how much electricity it 's producing  and the reason the efficiencies are so low is these reactors operate at pretty low temperature they operate anywhere,string,,_ e n e r g y _ t h e _ r e a c t o r _ ' s _ p u t t i n g _ o u t _ t o _ h o w _ m u c h _ e l e c t r i c i t y _ i t _ ' s _ p r o d u c i n g _ _ a n d _ t h e _ r e a s o n _ t h e _ e f f i c i e n c i e s _ a r e _ s o _ l o w _ i s _ t h e s e _ r e a c t o r s _ o p e r a t e _ a t _ p r e t t y _ l o w _ t e m p e r a t u r e _ t h e y _ o p e r a t e _ a n y w h e r e,string,
5,32,151947,TaylorWilson_2013_76.27_78.38,2.11,76.27,78.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,, let 's talk a little bit about,string,,_ l e t _ ' s _ t a l k _ a _ l i t t l e _ b i t _ a b o u t,string,
6,0,145108,TaylorWilson_2012_13.39_20.87,7.48,13.39,20.87,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2012.sph,sph,,TaylorWilson_2012,string,, so my name is taylor wilson i am seventeen years old and i am a nuclear physicist which may be a little hard to believe but i am,string,,_ s o _ m y _ n a m e _ i s _ t a y l o r _ w i l s o n _ i _ a m _ s e v e n t e e n _ y e a r s _ o l d _ a n d _ i _ a m _ a _ n u c l e a r _ p h y s i c i s t _ w h i c h _ m a y _ b e _ a _ l i t t l e _ h a r d _ t o _ b e l i e v e _ b u t _ i _ a m,string,
7,30,151945,TaylorWilson_2013_65.1_66.7,1.6,65.1,66.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,, okay,string,,_ o k a y,string,
10,13,145121,TaylorWilson_2012_122.63_123.79,1.16,122.63,123.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2012.sph,sph,,TaylorWilson_2012,string,,i built this,string,,i _ b u i l t _ t h i s,string,
16,7,145115,TaylorWilson_2012_54.96_66.44,11.48,54.96,66.44,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2012.sph,sph,,TaylorWilson_2012,string,, my nuclear fusion reactor  i started building this project when i was about twelve or thirteen years old i decided i wanted to make a star now most of you are probably saying   well,string,,_ m y _ n u c l e a r _ f u s i o n _ r e a c t o r _ _ i _ s t a r t e d _ b u i l d i n g _ t h i s _ p r o j e c t _ w h e n _ i _ w a s _ a b o u t _ t w e l v e _ o r _ t h i r t e e n _ y e a r s _ o l d _ i _ d e c i d e d _ i _ w a n t e d _ t o _ m a k e _ a _ s t a r _ n o w _ m o s t _ o f _ y o u _ a r e _ p r o b a b l y _ s a y i n g _ _ _ w e l l,string,
17,64,151979,TaylorWilson_2013_262.72_268.14,5.42,262.72,268.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,,and then that 's a heat exchanger to what makes this design really really interesting,string,,a n d _ t h e n _ t h a t _ ' s _ a _ h e a t _ e x c h a n g e r _ t o _ w h a t _ m a k e s _ t h i s _ d e s i g n _ r e a l l y _ r e a l l y _ i n t e r e s t i n g,string,
21,101,152016,TaylorWilson_2013_475.67_478.2,2.53,475.67,478.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,, and it 's combined with your coolant,string,,_ a n d _ i t _ ' s _ c o m b i n e d _ w i t h _ y o u r _ c o o l a n t,string,
23,115,152030,TaylorWilson_2013_561.32_570.15,8.83,561.32,570.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,,but it 's an innovation it 's a way to bring power to the developing world because it 's produced in a factory and it 's cheap you can put them anywhere in the world you want to,string,,b u t _ i t _ ' s _ a n _ i n n o v a t i o n _ i t _ ' s _ a _ w a y _ t o _ b r i n g _ p o w e r _ t o _ t h e _ d e v e l o p i n g _ w o r l d _ b e c a u s e _ i t _ ' s _ p r o d u c e d _ i n _ a _ f a c t o r y _ a n d _ i t _ ' s _ c h e a p _ y o u _ c a n _ p u t _ t h e m _ a n y w h e r e _ i n _ t h e _ w o r l d _ y o u _ w a n t _ t o,string,
26,42,151957,TaylorWilson_2013_128.22_136.78,8.56,128.22,136.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/TaylorWilson_2013.sph,sph,,TaylorWilson_2013,string,,and i realized that i had hit upon something that i think has this huge potential to change the world  and,string,,a n d _ i _ r e a l i z e d _ t h a t _ i _ h a d _ h i t _ u p o n _ s o m e t h i n g _ t h a t _ i _ t h i n k _ h a s _ t h i s _ h u g e _ p o t e n t i a l _ t o _ c h a n g e _ t h e _ w o r l d _ _ a n d,string,
