,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,7,80086,MarcPachter_2008P_62.7_70.01,7.31,62.7,70.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,and so what i 'm going to do is not so much give you the great hits of that program as to give you this whole notion,string,,a n d _ s o _ w h a t _ i _ ' m _ g o i n g _ t o _ d o _ i s _ n o t _ s o _ m u c h _ g i v e _ y o u _ t h e _ g r e a t _ h i t s _ o f _ t h a t _ p r o g r a m _ a s _ t o _ g i v e _ y o u _ t h i s _ w h o l e _ n o t i o n,string,
6,128,80207,MarcPachter_2008P_842.86_849.84,6.98,842.86,849.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,he looked at me and then we heard the big sad story his father was an sob and in,string,,h e _ l o o k e d _ a t _ m e _ a n d _ t h e n _ w e _ h e a r d _ t h e _ b i g _ s a d _ s t o r y _ h i s _ f a t h e r _ w a s _ a n _ s o b _ a n d _ i n,string,
11,124,80203,MarcPachter_2008P_820.65_829.49,8.84,820.65,829.49,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,and he looked at me you know as if to say this is how you 're going to start this thing right off and then he turned to me not stupidly,string,,a n d _ h e _ l o o k e d _ a t _ m e _ y o u _ k n o w _ a s _ i f _ t o _ s a y _ t h i s _ i s _ h o w _ y o u _ ' r e _ g o i n g _ t o _ s t a r t _ t h i s _ t h i n g _ r i g h t _ o f f _ a n d _ t h e n _ h e _ t u r n e d _ t o _ m e _ n o t _ s t u p i d l y,string,
14,87,80166,MarcPachter_2008P_595.83_604.82,8.99,595.83,604.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,preliminary talks with these people for just maybe ten or fifteen minutes we never talk before that because if you talk before you don 't get it on the,string,,p r e l i m i n a r y _ t a l k s _ w i t h _ t h e s e _ p e o p l e _ f o r _ j u s t _ m a y b e _ t e n _ o r _ f i f t e e n _ m i n u t e s _ w e _ n e v e r _ t a l k _ b e f o r e _ t h a t _ b e c a u s e _ i f _ y o u _ t a l k _ b e f o r e _ y o u _ d o n _ ' t _ g e t _ i t _ o n _ t h e,string,
18,142,80221,MarcPachter_2008P_972.33_979.94,7.61,972.33,979.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,was too honest and he started to talk about that and later on he invited me to his house and i met his wife who was from massachusetts and he and,string,,w a s _ t o o _ h o n e s t _ a n d _ h e _ s t a r t e d _ t o _ t a l k _ a b o u t _ t h a t _ a n d _ l a t e r _ o n _ h e _ i n v i t e d _ m e _ t o _ h i s _ h o u s e _ a n d _ i _ m e t _ h i s _ w i f e _ w h o _ w a s _ f r o m _ m a s s a c h u s e t t s _ a n d _ h e _ a n d,string,
24,153,80232,MarcPachter_2008P_1036.35_1041.4,5.05,1036.35,1041.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,, and then we 'll decide whether we proceed and so i showed up in this,string,,_ a n d _ t h e n _ w e _ ' l l _ d e c i d e _ w h e t h e r _ w e _ p r o c e e d _ a n d _ s o _ i _ s h o w e d _ u p _ i n _ t h i s,string,
25,163,80242,MarcPachter_2008P_1112.68_1120.79,8.11,1112.68,1120.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,distress  and we had a conversation and then i asked her this unthinkable question i said,string,,d i s t r e s s _ _ a n d _ w e _ h a d _ a _ c o n v e r s a t i o n _ a n d _ t h e n _ i _ a s k e d _ h e r _ t h i s _ u n t h i n k a b l e _ q u e s t i o n _ i _ s a i d,string,
27,14,80093,MarcPachter_2008P_104.72_113.53,8.81,104.72,113.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,, seventies  eighties and nineties for obvious reasons it doesn 't seem that old anymore to me and why did i do that well for one thing we 're a youth obsessed culture ,string,,_ s e v e n t i e s _ _ e i g h t i e s _ a n d _ n i n e t i e s _ f o r _ o b v i o u s _ r e a s o n s _ i t _ d o e s n _ ' t _ s e e m _ t h a t _ o l d _ a n y m o r e _ t o _ m e _ a n d _ w h y _ d i d _ i _ d o _ t h a t _ w e l l _ f o r _ o n e _ t h i n g _ w e _ ' r e _ a _ y o u t h _ o b s e s s e d _ c u l t u r e _,string,
28,160,80239,MarcPachter_2008P_1088.6_1100.05,11.45,1088.6,1100.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,just because i want to and she was loving the prospect of death as much as she had loved life  i thought this is somebody i 've got to get in this series  she agreed,string,,j u s t _ b e c a u s e _ i _ w a n t _ t o _ a n d _ s h e _ w a s _ l o v i n g _ t h e _ p r o s p e c t _ o f _ d e a t h _ a s _ m u c h _ a s _ s h e _ h a d _ l o v e d _ l i f e _ _ i _ t h o u g h t _ t h i s _ i s _ s o m e b o d y _ i _ ' v e _ g o t _ t o _ g e t _ i n _ t h i s _ s e r i e s _ _ s h e _ a g r e e d,string,
29,181,80260,MarcPachter_2008P_1234.6_1243.78,9.18,1234.6,1243.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,and i commend that to you even if you 're not doing interviews just be that way with your friends and particularly the older members of your family,string,,a n d _ i _ c o m m e n d _ t h a t _ t o _ y o u _ e v e n _ i f _ y o u _ ' r e _ n o t _ d o i n g _ i n t e r v i e w s _ j u s t _ b e _ t h a t _ w a y _ w i t h _ y o u r _ f r i e n d s _ a n d _ p a r t i c u l a r l y _ t h e _ o l d e r _ m e m b e r s _ o f _ y o u r _ f a m i l y,string,
31,176,80255,MarcPachter_2008P_1211.1_1220.54,9.44,1211.1,1220.54,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MarcPachter_2008P.sph,sph,,MarcPachter_2008P,string,,series  there were other moments like that  very few moments of silence  the key point,string,,s e r i e s _ _ t h e r e _ w e r e _ o t h e r _ m o m e n t s _ l i k e _ t h a t _ _ v e r y _ f e w _ m o m e n t s _ o f _ s i l e n c e _ _ t h e _ k e y _ p o i n t,string,
