,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,25,196651,KakenyaNtaiya_2012X_161.92_166.88,4.96,161.92,166.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,when i went to school  i had a dream  i wanted to become a teacher ,string,,w h e n _ i _ w e n t _ t o _ s c h o o l _ _ i _ h a d _ a _ d r e a m _ _ i _ w a n t e d _ t o _ b e c o m e _ a _ t e a c h e r _,string,
2,48,196674,KakenyaNtaiya_2012X_300.64_305.15,4.51,300.64,305.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, were my sisters and a couple of other girls  and as i approached her ,string,,_ w e r e _ m y _ s i s t e r s _ a n d _ a _ c o u p l e _ o f _ o t h e r _ g i r l s _ _ a n d _ a s _ i _ a p p r o a c h e d _ h e r _,string,
3,84,196710,KakenyaNtaiya_2012X_493.05_500.02,6.97,493.05,500.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,morning brings good news so i had to come up with something to do with the morning  because there 's good news in,string,,m o r n i n g _ b r i n g s _ g o o d _ n e w s _ s o _ i _ h a d _ t o _ c o m e _ u p _ w i t h _ s o m e t h i n g _ t o _ d o _ w i t h _ t h e _ m o r n i n g _ _ b e c a u s e _ t h e r e _ ' s _ g o o d _ n e w s _ i n,string,
7,120,196746,KakenyaNtaiya_2012X_712.75_721.74,8.99,712.75,721.74,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,she 's an orphan yes  we could have taken her for that but she was older  she was twelve years old and we were taking girls who were in fourth grade ,string,,s h e _ ' s _ a n _ o r p h a n _ y e s _ _ w e _ c o u l d _ h a v e _ t a k e n _ h e r _ f o r _ t h a t _ b u t _ s h e _ w a s _ o l d e r _ _ s h e _ w a s _ t w e l v e _ y e a r s _ o l d _ a n d _ w e _ w e r e _ t a k i n g _ g i r l s _ w h o _ w e r e _ i n _ f o u r t h _ g r a d e _,string,
8,81,196707,KakenyaNtaiya_2012X_480.11_485.71,5.6,480.11,485.71,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, they said what a lost opportunity this should have been given to a boy  we can 't do this,string,,_ t h e y _ s a i d _ w h a t _ a _ l o s t _ o p p o r t u n i t y _ t h i s _ s h o u l d _ h a v e _ b e e n _ g i v e n _ t o _ a _ b o y _ _ w e _ c a n _ ' t _ d o _ t h i s,string,
10,22,196648,KakenyaNtaiya_2012X_141.56_149.78,8.22,141.56,149.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,in the bars  because my mother was a woman she was not allowed to own any property  and by default everything in my family,string,,i n _ t h e _ b a r s _ _ b e c a u s e _ m y _ m o t h e r _ w a s _ a _ w o m a n _ s h e _ w a s _ n o t _ a l l o w e d _ t o _ o w n _ a n y _ p r o p e r t y _ _ a n d _ b y _ d e f a u l t _ e v e r y t h i n g _ i n _ m y _ f a m i l y,string,
11,117,196743,KakenyaNtaiya_2012X_704.12_706.71,2.59,704.12,706.71,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, to meet one of the girls in that school ,string,,_ t o _ m e e t _ o n e _ o f _ t h e _ g i r l s _ i n _ t h a t _ s c h o o l _,string,
12,145,196771,KakenyaNtaiya_2012X_879.96_889.52,9.56,879.96,889.52,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, aren 't we going to create a better future for our children for your children for our grandchildren  and we will live in a very peaceful world  thank you very much,string,,_ a r e n _ ' t _ w e _ g o i n g _ t o _ c r e a t e _ a _ b e t t e r _ f u t u r e _ f o r _ o u r _ c h i l d r e n _ f o r _ y o u r _ c h i l d r e n _ f o r _ o u r _ g r a n d c h i l d r e n _ _ a n d _ w e _ w i l l _ l i v e _ i n _ a _ v e r y _ p e a c e f u l _ w o r l d _ _ t h a n k _ y o u _ v e r y _ m u c h,string,
13,0,196626,KakenyaNtaiya_2012X_15.67_19.79,4.12,15.67,19.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, in kenya people cross oceans,string,,_ i n _ k e n y a _ p e o p l e _ c r o s s _ o c e a n s,string,
14,89,196715,KakenyaNtaiya_2012X_526.97_529.82,2.85,526.97,529.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,anything they wanted after that i will do it for,string,,a n y t h i n g _ t h e y _ w a n t e d _ a f t e r _ t h a t _ i _ w i l l _ d o _ i t _ f o r,string,
15,26,196652,KakenyaNtaiya_2012X_166.81_174.39,7.58,166.81,174.39,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,teachers looked nice  they wear nice dresses high heeled shoes i found out later that they are uncomfortable but i admired it,string,,t e a c h e r s _ l o o k e d _ n i c e _ _ t h e y _ w e a r _ n i c e _ d r e s s e s _ h i g h _ h e e l e d _ s h o e s _ i _ f o u n d _ o u t _ l a t e r _ t h a t _ t h e y _ a r e _ u n c o m f o r t a b l e _ b u t _ i _ a d m i r e d _ i t,string,
16,98,196724,KakenyaNtaiya_2012X_575.18_579.85,4.67,575.18,579.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,that ceremony that i went through when i was thirteen years old  it was called,string,,t h a t _ c e r e m o n y _ t h a t _ i _ w e n t _ t h r o u g h _ w h e n _ i _ w a s _ t h i r t e e n _ y e a r s _ o l d _ _ i t _ w a s _ c a l l e d,string,
19,37,196663,KakenyaNtaiya_2012X_235.66_240.65,4.99,235.66,240.65,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,the reason why if i ran away  my father will have a stigma,string,,t h e _ r e a s o n _ w h y _ i f _ i _ r a n _ a w a y _ _ m y _ f a t h e r _ w i l l _ h a v e _ a _ s t i g m a,string,
20,123,196749,KakenyaNtaiya_2012X_738.75_744.79,6.04,738.75,744.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,,and yes she was older to be in fourth grade  we gave her the opportunity to come to the class,string,,a n d _ y e s _ s h e _ w a s _ o l d e r _ t o _ b e _ i n _ f o u r t h _ g r a d e _ _ w e _ g a v e _ h e r _ t h e _ o p p o r t u n i t y _ t o _ c o m e _ t o _ t h e _ c l a s s,string,
21,23,196649,KakenyaNtaiya_2012X_150.22_159.29,9.07,150.22,159.29,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KakenyaNtaiya_2012X.sph,sph,,KakenyaNtaiya_2012X,string,, belongs to my father so he had the right  and if my mother ever questioned him he beat her abused her and really,string,,_ b e l o n g s _ t o _ m y _ f a t h e r _ s o _ h e _ h a d _ t h e _ r i g h t _ _ a n d _ i f _ m y _ m o t h e r _ e v e r _ q u e s t i o n e d _ h i m _ h e _ b e a t _ h e r _ a b u s e d _ h e r _ a n d _ r e a l l y,string,
