,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
9,7,161685,AudreyChoi_2015S_50.37_53.97,3.6,50.37,53.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,, she had to defy an entire culture that said the girls,string,,_ s h e _ h a d _ t o _ d e f y _ a n _ e n t i r e _ c u l t u r e _ t h a t _ s a i d _ t h e _ g i r l s,string,
10,4,161682,AudreyChoi_2015S_36.08_41.97,5.89,36.08,41.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,to do so she had to elude every big institution in her life repressive governments,string,,t o _ d o _ s o _ s h e _ h a d _ t o _ e l u d e _ e v e r y _ b i g _ i n s t i t u t i o n _ i n _ h e r _ l i f e _ r e p r e s s i v e _ g o v e r n m e n t s,string,
11,99,161777,AudreyChoi_2015S_624.12_628.86,4.74,624.12,628.86,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,investing the traditional sphere can pay  it makes sense,string,,i n v e s t i n g _ t h e _ t r a d i t i o n a l _ s p h e r e _ c a n _ p a y _ _ i t _ m a k e s _ s e n s e,string,
13,89,161767,AudreyChoi_2015S_569.71_575.32,5.61,569.71,575.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,far from making less sweet porridge because he added sustainability into the mix he actually significantly,string,,f a r _ f r o m _ m a k i n g _ l e s s _ s w e e t _ p o r r i d g e _ b e c a u s e _ h e _ a d d e d _ s u s t a i n a b i l i t y _ i n t o _ t h e _ m i x _ h e _ a c t u a l l y _ s i g n i f i c a n t l y,string,
14,16,161694,AudreyChoi_2015S_100.34_105.15,4.81,100.34,105.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,, the nearly two hundred and ninety trillion dollars of stocks and bonds in the world ,string,,_ t h e _ n e a r l y _ t w o _ h u n d r e d _ a n d _ n i n e t y _ t r i l l i o n _ d o l l a r s _ o f _ s t o c k s _ a n d _ b o n d s _ i n _ t h e _ w o r l d _,string,
16,91,161769,AudreyChoi_2015S_582.42_585.91,3.49,582.42,585.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,and it doesn 't require some investment secret,string,,a n d _ i t _ d o e s n _ ' t _ r e q u i r e _ s o m e _ i n v e s t m e n t _ s e c r e t,string,
17,58,161736,AudreyChoi_2015S_357.81_369.91,12.1,357.81,369.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,which we define as taking the best in class investment process that you already have traditionally and adding in the extra information you get when you think about the environment and society and good governance seventy one percent wanted that,string,,w h i c h _ w e _ d e f i n e _ a s _ t a k i n g _ t h e _ b e s t _ i n _ c l a s s _ i n v e s t m e n t _ p r o c e s s _ t h a t _ y o u _ a l r e a d y _ h a v e _ t r a d i t i o n a l l y _ a n d _ a d d i n g _ i n _ t h e _ e x t r a _ i n f o r m a t i o n _ y o u _ g e t _ w h e n _ y o u _ t h i n k _ a b o u t _ t h e _ e n v i r o n m e n t _ a n d _ s o c i e t y _ a n d _ g o o d _ g o v e r n a n c e _ s e v e n t y _ o n e _ p e r c e n t _ w a n t e d _ t h a t,string,
18,1,161679,AudreyChoi_2015S_20.87_25.08,4.21,20.87,25.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,to influence the direction that those institutions take now,string,,t o _ i n f l u e n c e _ t h e _ d i r e c t i o n _ t h a t _ t h o s e _ i n s t i t u t i o n s _ t a k e _ n o w,string,
20,5,161683,AudreyChoi_2015S_41.97_45.84,3.87,41.97,45.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,occupying armies and even armed border patrols ,string,,o c c u p y i n g _ a r m i e s _ a n d _ e v e n _ a r m e d _ b o r d e r _ p a t r o l s _,string,
21,104,161782,AudreyChoi_2015S_662.6_668.05,5.45,662.6,668.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AudreyChoi_2015S.sph,sph,,AudreyChoi_2015S,string,,under professional management in the united states  so what are we waiting for,string,,u n d e r _ p r o f e s s i o n a l _ m a n a g e m e n t _ i n _ t h e _ u n i t e d _ s t a t e s _ _ s o _ w h a t _ a r e _ w e _ w a i t i n g _ f o r,string,
